AttributeDictionaryAttributeAllowedValues
Identifier,ValueIdentifier,ValueUsage,Value,UnitOfMeasure,Image1,Image2,LanguageId
CarSeriesName,HWC Special Editions,1,HWC Special Editions,,,,-1
DollBodyType,Vintage with Holes in Feet,1,<strong>Body Type: </strong>Vintage with Holes in Feet,,,,-1
DollFacialSculpt (old),Nostalgic with straight rooting line,1,Nostalgic with straight rooting line,,,,-1
DollDesigner,Carlyle Nuera,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/carlyle-nuera"" title=""Carlyle Nuera"">Carlyle Nuera</a>",,,,-1
DollFacialSculpt (old),Kira,1,Kira,,,,-1
DollBodyType,Vintage Bendable Leg Body (Both dolls),1,<strong>Body Type: </strong>Vintage Bendable Leg Body (Both dolls),,,,-1
DollLashes,Both Painted,1,<strong>Eyelashes:</strong> Both Painted,,,,-1
DollFacialSculpt (old),Barbie&#8212;Nostalgic Barbie / Midge&#8212;Nostalgic Midge,1,Barbie&#8212;Nostalgic Barbie / Midge&#8212;Nostalgic Midge,,,,-1
DollLashes,yes,1,<strong>Eyelashes:</strong> Yes,,,,-1
CarBodyColor,Metalflake Red/Pearl White,1,Metalflake Red/Pearl White,,,,-1
CarBodyColor,Black/White,1,Black/White,,,,-1
CarInteriorColor,Metallic silver,1,Metallic silver,,,,-1
CarBodyColor,Spectraflame&#174; Navy Blue,1,Spectraflame&#174; Navy Blue,,,,-1
CarSeriesName,HWC&#8482; Original 16,1,HWC&#8482; Original 16,,,,-1
CarBodyColor,Spectraflame&#174; Gulf Powder Blue,1,Spectraflame&#174; Gulf Powder Blue,,,,-1
CarBodyColor,Metalflake Magenta,1,Metalflake Magenta,,,,-1
CarWheelType,RRsl/Gdyr,1,RRsl/Gdyr,,,,-1
CarWheelType,RR5sp/Fs,1,RR5sp/Fs,,,,-1
CarWheelType,"RR,rd/Ten&Mat",1,"RR,rd/Ten&Mat",,,,-1
CarWheelType,RR5sp/Fs&ws,1,RR5sp/Fs&ws,,,,-1
CarWheelType,RR6sp/Gdyr,1,RR6sp/Gdyr,,,,-1
DollBodyType,Vintage Ken with Bendable Legs,1,<strong>Body Type: </strong>Vintage Ken with Bendable Legs,,,,-1
CarPaint,Matte,1,Matte,,,,-1
CarPrimaryColor,Black,1,Black,,,,-1
CarPrimaryColor,Green,1,Green,,,,-1
CarPrimaryColor,Pink,1,Pink,,,,-1
CarPrimaryColor,Purple,1,Purple,,,,-1
CarPrimaryColor,Red,1,Red,,,,-1
CarPrimaryColor,Yellow,1,Yellow,,,,-1
CarPrimaryColor,Blue,1,Blue,,,,-1
ClothingStyle,Casual,1,Casual,,,,-1
ClothingStyle,Dance,1,Dance,,,,-1
ClothingStyle,Dressy,1,Dressy,,,,-1
ClothingStyle,Fantasy,1,Fantasy/costume,,,,-1
ClothingStyle,Nightwear,1,Nightwear,,,,-1
ClothingStyle,Sport,1,Sport,,,,-1
ClothingStyle,Swim,1,Swim,,,,-1
Doll1HairSkinTone,"Dark Skin, Black Hair",1,"Dark Skin, Black Hair",,bt_girl_dsblack_75x75?$btswatch$,,-1
Doll1HairSkinTone,"Light Skin, Brown Hair",1,"Light Skin, Brown Hair",,bt_girl_lsbrown_75x75?$btswatch$,,-1
Doll1HairSkinTone,"Light Skin, Blond Hair",1,"Light Skin, Blond Hair",,bt_girl_lsblonde_75x75?$btswatch$,,-1
Doll1HairSkinTone,"Light Skin, Black Hair",1,"Light Skin, Black Hair",,bt_girl_lsblack_75x75?$btswatch$,,-1
Doll1HairSkinTone,"Medium Skin, Brown Hair",1,"Medium Skin, Brown Hair",,bt_girl_mdbrown_75x75?$btswatch$,,-1
Doll2HairSkinTone,"Dark Skin, Black Hair",1,"Dark Skin, Black Hair",,bt_boy_dsblack_75x75?$btswatch$,,-1
Doll2HairSkinTone,"Light Skin, Brown Hair",1,"Light Skin, Brown Hair",,bt_boy_lsbrown_75x75?$btswatch$,,-1
Doll2HairSkinTone,"Light Skin, Blond Hair",1,"Light Skin, Blond Hair",,bt_boy_lsblonde_75x75?$btswatch$,,-1
Doll2HairSkinTone,"Light Skin, Black Hair",1,"Light Skin, Black Hair",,bt_boy_lsblack_75x75?$btswatch$,,-1
Doll2HairSkinTone,"Medium Skin, Brown Hair",1,"Medium Skin, Brown Hair",,bt_boy_mdbrown_75x75?$btswatch$,,-1
DollBoxStyle,Gold,1,Gold,,,,-1
DollBoxStyle,Silver,1,Silver,,,,-1
DollClothingSize,Small,1,Small,,,,-1
DollClothingSize,Medium,1,Medium,,,,-1
DollClothingSize,Large,1,Large,,,,-1
DollDesigner,Ann Driskill,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/ann-driskill"" title=""Ann Driskill"">Ann Driskill</a>",,,,-1
DollDesigner,Anna Choi,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/anna-choi"" title=""Anna Choi"">Anna Choi</a>",,,,-1
DollDesigner,Bill Greening,1,"<strong>Designer</strong>: <a href=""/shop/en-us/ba/bill-greening"" title=""Bill Greening"">Bill Greening</a>",,,,-1
DollDesigner,Carole Spencer,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/carole-spencer"" title=""Carole Spencer"">Carole Spencer</a>",,,,-1
DollDesigner,Judy Choi,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/judy-choi"" title=""Judy Choi"">Judy Choi</a>",,,,-1
DollDesigner,Katiana Jimenez,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/katiana-jimenez"" title=""Katiana Jimenez"">Katiana Jimenez</a>",,,,-1
DollDesigner,Linda Kyaw,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/linda-kyaw"" title=""Linda Kyaw"">Linda Kyaw</a>",,,,-1
DollDesigner,Robert Best,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/robert-best"" title=""Robert Best"">Robert Best</a>",,,,-1
DollDesigner,Sharon Zuckerman,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/sharon-zuckerman"" title=""Sharon Zuckerman"">Sharon Zuckerman</a>",,,,-1
DollDesigner,Trina Turk,1,<strong>Designer:</strong> Trina Turk,,,,-1
DollEthnicity,African American,1,African American,,,,-1
DollEthnicity,Asian American,1,Asian American,,,,-1
DollEthnicity,English,1,English,,,,-1
DollEthnicity,Hispanic,1,Hispanic,,,,-1
DollEthnicity,Irish,1,Irish,,,,-1
DollEthnicity,Japanese,1,Japanese,,,,-1
DollEthnicity,Jewish,1,Jewish,,,,-1
DollEthnicity,Mexican,1,Mexican,,,,-1
DollEthnicity,Nez Perce,1,Nez Perce,,,,-1
DollEthnicity,Swedish,1,Swedish,,,,-1
DollEyeColor,Black,1,Black,,,,-1
DollEyeColor,Blue,1,Blue,,,,-1
DollEyeColor,Brown,1,Brown,,,,-1
CarBaseType,"Full-metal, Mirrorized ZAMAC chassis and engine",1,"Full-metal, Mirrorized ZAMAC chassis and engine",,,,-1
RelatedSizingChart,popup/ag-little-girl-footwear-chart,1,popup/ag-little-girl-footwear-chart,,,,-1
PLAgooglesize,1-2,1,1-2,,,,-1
PLAgooglesize,1/2,1,1/2,,,,-1
DollFacialSculpt (old),Generation Girl Mari,1,Generation Girl Mari,,,,-1
Character,Wellie Wishers,1,WellieWishers,,,,-1
ClothingSize,12-13,1,12-13,,,,-1
ClothingSize,1-2,1,1-2,,,,-1
ClothingSize,8/9,1,8/9,,,,-1
CarBodyColor,<strong>Spectraflame red</strong>,1,<strong>Spectraflame red</strong>,,,,-1
CarBodyType,<strong>Mirrorized ZAMAC</strong>,1,<strong>Mirrorized ZAMAC</strong>,,,,-1
CarBaseType,"<strong>Full-metal, Mirrorized ZAMAC chassis</strong>",1,"<strong>Full-metal, Mirrorized ZAMAC chassis</strong>",,,,-1
BookCategory,Early Chapter Book,1,Early Chapter Book,,,,-1
DollDesigner,Connie Tsai,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/connie-tsai"" title=""Connie Tsai"">Connie Tsai</a>",,,,-1
RelatedSizingChart,popup/little-girl-size-chart,1,popup/little-girl-size-chart,,,,-1
Character,WellieWishers,1,WellieWishers,,,,-1
MarketingAge,Ages 6+,1,Ages 6+,,,,-1
MarketingAge,Adult Collector,1,Adult Collector,,,,-1
CarBaseType,"<strong> Full-metal, Blue-painted chassis</strong>",1,"<strong> Full-metal, Blue-painted chassis</strong>",,,,-1
CarBodyColor,<strong>Red and blue</strong>,1,<strong>Red and blue</strong>,,,,-1
CarBodyType,<strong>Zinc-plated</strong>,1,<strong>Zinc-plated</strong>,,,,-1
CarInteriorColor,<strong>Gold VUM</strong>,1,<strong>Gold VUM</strong>,,,,-1
CarWheelType,<strong>Real Riders GT wheels</strong>,1,<strong>Real Riders GT wheels</strong>,,,,-1
CarWindowColor,<strong> Smoke-tinted</strong>,1,<strong> Smoke-tinted</strong>,,,,-1
CarBaseType,"<strong> Full-metal, Zinc-plated chassis</strong>",1,"<strong> Full-metal, Zinc-plated chassis</strong>",,,,-1
CarInteriorColor,<st<strong>Blue</strong>,1,<st<strong>Blue</strong>,,,,-1
CarWheelType,<strong>Real Riders turbine wheels</strong>,1,<strong>Real Riders turbine wheels</strong>,,,,-1
CarWindowColor,<strong>Smoke-tinted</strong>,1,<strong>Smoke-tinted</strong>,,,,-1
CarBaseType,"<strong>Full-metal, Spectrafrost red-painted chassis (Daredevil)/Black VUM chassis (Punisher)</strong>",1,"<strong>Full-metal, Spectrafrost red-painted chassis (Daredevil)/Black VUM chassis (Punisher)</strong>",,,,-1
CarBodyColor,<strong>Spectraflame frost red (Daredevil)/Zinc-plated (Punisher) </strong>,1,<strong>Spectraflame frost red (Daredevil)/Zinc-plated (Punisher) </strong>,,,,-1
CarInteriorColor,<strong>Black (Daredevil)/Red-painted (Punisher)</strong>,1,<strong>Black (Daredevil)/Red-painted (Punisher)</strong>,,,,-1
DollFacialSculpt (old),Christie,1,Christie,,,,-1
DollFacialSculpt (old),Basics AA Ken ,1,Basics AA Ken ,,,,-1
DollFacialSculpt (old),Judy Garland ,1,Judy Garland ,,,,-1
DollFacialSculpt (old),Billie Burke ,1,Billie Burke ,,,,-1
DollFacialSculpt (old),Margaret Hamilton ,1,Margaret Hamilton ,,,,-1
isRetailInventoryCheckEnabled,N,1,N,,,,-1
DollFacialSculpt (old),Glimmer,1,Glimmer,,,,-1
DollFacialSculpt (old),Nostalgic Twist &#39;N Turn&#8482;,1,Nostalgic Twist &#39;N Turn&#8482;,,,,-1
DollFacialSculpt (old),Nostalgic Steffie,1,Nostalgic Steffie,,,,-1
DollFacialSculpt (old),Trichelle/Janessa,1,Trichelle/Janessa,,,,-1
DollFacialSculpt (old),Millie (collector size),1,Millie (collector size),,,,-1
DollFacialSculpt (old),Karl,1,Karl,,,,-1
DollFacialSculpt (old),Mibili,1,Mibili,,,,-1
DollBodyType,Ballet Body,1,<strong>Body Type: </strong>Ballet Body,,,,-1
DollFacialSculpt (old),Teen Slipper ,1,Teen Slipper ,,,,-1
CareInstructions,CDNJ89CareInstructions,1,CDNJ89CareInstructions,,,,-1
PLAgooglecolor,pink,1,pink,,,,-1
PLAgooglesize, ,1,20,,,,-1
Character,Lea,1,Lea,,,,-1
Character,Melody,1,Melody,,,,-1
RelatedSizingChart,popup/bc-tee-shirt-warhol-size-chart,1,popup/bc-tee-shirt-warhol-size-chart,,,,-1
DollBodyType,Articulated ,1,<strong>Body Type: </strong>Articulated,,,,-1
CarBodyColor,"Spectraflame true black and chrome (1), Spectraflame red (1), and Spectraflame blue (1)",1,"Spectraflame true black and chrome (1), Spectraflame red (1), and Spectraflame blue (1)",,,,-1
CarBodyType,Chrome over ZAMAC,1,Chrome over ZAMAC,,,,-1
CarBaseType,"Full-metal, polished-chrome-plated chassis and engine",1,"Full-metal, polished-chrome-plated chassis and engine",,,,-1
CarWindowColor,Smoke-tinted,1,Smoke-tinted,,,,-1
CarBodyColor,Spectraflame Gulf powder blue,1,Spectraflame Gulf powder blue,,,,-1
CarWheelType,Real Riders slotted wheels w/Goodyear tampo,1,Real Riders slotted wheels w/Goodyear tampo,,,,-1
CarBaseType,"Full-metal, mirrorized ZAMAC chassis",1,"Full-metal, mirrorized ZAMAC chassis",,,,-1
CarBodyColor,Spectraflame orange,1,Spectraflame orange,,,,-1
CarWheelType,Real Riders deep dish wheels w/red stripe tampo,1,Real Riders deep dish wheels w/red stripe tampo,,,,-1
CarBodyColor,Spectraflame brown,1,Spectraflame brown,,,,-1
CarWheelType,Real Riders off-road slotted wheels w/Real Riders Off Road tampo,1,Real Riders off-road slotted wheels w/Real Riders Off Road tampo,,,,-1
BookCategory,Crafts,1,Crafts,,,,-1
Character,Z. Crew,1,Z Yang,,,,-1
FACategory,Fashion Accessories,1,**Fashion Accessories,,,,-1
ClothingCategory,Girls Sizes 6-16,1,Girls Sizes 6-16,,,,-1
CarCastingDesigner,Brendon Vetuskey,1,Brendon Vetuskey,,,,-1
CarSeriesName,HWC Series Thirteen Neo-Classics,1,HWC Series Thirteen Neo-Classics,,,,-1
CarBodyColor,Spectraflame pale violet,1,Spectraflame pale violet,,,,-1
CarCastingDesigner,Rob Matthes,1,Rob Matthes,,,,-1
CarBodyType,ZAMAC,1,ZAMAC,,,,-1
CarInteriorColor,VUM w/black hand-spray-painted details,1,VUM w/black hand-spray-painted details,,,,-1
CarSeriesName,Hot Wheels Collectors Convention Mexico 2014,1,Hot Wheels Collectors Convention Mexico 2014,,,,-1
DollFacialSculpt (old),CEO,1,CEO,,,,-1
DollFacialSculpt (old),Closed Mouth Barbie,1,Closed Mouth Barbie,,,,-1
DollFacialSculpt (old),Closed Mouth Mackie,1,Closed Mouth Mackie,,,,-1
DollFacialSculpt (old),Elizabeth Taylor,1,Elizabeth Taylor,,,,-1
DollFacialSculpt (old),Francie,1,Francie,,,,-1
DollFacialSculpt (old),Goddess,1,Goddess,,,,-1
DollFacialSculpt (old),Harley Ken,1,Harley Ken,,,,-1
DollFacialSculpt (old),Judy Garland (Celebrity Sculpt),1,Judy Garland (Celebrity Sculpt),,,,-1
DollFacialSculpt (old),Lara,1,Lara,,,,-1
DollFacialSculpt (old),Lea Kayla,1,Lea Kayla,,,,-1
DollFacialSculpt (old),Margaret Hamilton (Celebrity Sculpt),1,Margaret Hamilton (Celebrity Sculpt),,,,-1
DollFacialSculpt (old),Mbili,1,Mbili,,,,-1
DollFacialSculpt (old),Mermaid,1,Mermaid,,,,-1
DollFacialSculpt (old),NA,1,NA,,,,-1
DollFacialSculpt (old),New Audrey Hepburn,1,New Audrey Hepburn,,,,-1
DollFacialSculpt (old),New Finnick Sculpt,1,New Finnick Sculpt,,,,-1
ClothingColor,AUB,1,Auburn,,ASH,,-1
ClothingColor,BER,1,Berry,,AG-BERRY,,-1
ClothingColor,BLA,1,Black,,BLACK,,-1
ClothingColor,BLK,1,Black,,BLACK,,-1
ClothingColor,BLM,1,Bloom,,AG-BLOOM,,-1
ClothingColor,BLO,1,Blonde,,AG-BLONDE,,-1
ClothingColor,BLU,1,Blue,,TWR%20BLUE,,-1
ClothingColor,BPI,1,Bright Pink,,PIN,,-1
ClothingColor,BRE,1,Bright Red,,RED,,-1
ClothingColor,BRI,1,Bright,,GRA,,-1
ClothingColor,BRN,1,Brown,,AG-BROWN,,-1
ClothingColor,BRO,1,Brown,,PRI,,-1
ClothingColor,BUR,1,Burgundy,,GHM,,-1
ClothingColor,CAM,1,Camouflage,,TUR,,-1
ClothingColor,CAR,1,Caramel,,AG-CARMEL,,-1
ClothingColor,CBL,1,Colonial Blue,,PLA,,-1
ClothingColor,CHA,1,Charcoal,,DPI,,-1
ClothingColor,CHE,1,Cherry,,PIN,,-1
CSRAttr,false,2,false,,,,-1
DisableSaleButton,true,2,true,,,,-1
DisableSaleButton,false,1,false,,,,-1
MarketingAge,Birth-36 months,1,Birth-36 months,,,,-1
MarketingAge,2 1/2-6 years,1,2 1/2-6 years,,,,-1
MarketingAge,4-8 Years,1,4-8 Years,,,,-1
Brand,Apples To Apples&#174;,1,Apples To Apples&#174;,,,,-1
Brand,Alvin and the Chipmunks,1,Alvin and the Chipmunks,,,,-1
Brand,nabi,1,nabi,,,,-1
Brand,Octonauts&#8482;,1,Octonauts&#8482;,,,,-1
SearchAge,12-18 months,1,12-18 months,,http://s7d2.scene7.com/is/image/Mattel/{0}6to11Months?$cat%5Fthumbs$,,-1
SearchAge,6-12 months,1,6-12 months,,http://s7d2.scene7.com/is/image/Mattel/{0}6to11Months?$cat%5Fthumbs$,,-1
Brand,Doodle Pro&#174;,1,Doodle Pro&#174;,,,,-1
Brand,Fast and Furious&#8482;,1,Fast & Furious&#8482;,,,,-1
Brand,Halo&#174;,1,Halo&#174;,,,,-1
Brand,Magic 8 Ball&#174;,1,Magic 8 Ball&#174;,,,,-1
Brand,Masters of the Universe&#174;,1,Masters of the Universe&#174;,,,,-1
Brand,AmiGami&#8482;,1,AmiGami&#8482;,,http://s7d2.scene7.com/is/image/Mattel/amigami?$cat%5Fthumbs$,,-1
Brand,Barbie&#174;,1,Barbie&#174;,,http://s7d2.scene7.com/is/image/Mattel/barbie?$cat%5Fthumbs$,,-1
Brand,Blaze and the Monster Machines&#8482; ,1,Blaze and the Monster Machines&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/blaze%2Dmonster%2Dmachine%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Bob the Builder&#8482; ,1,Bob the Builder&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/bob%2Dthe%2Dbuilder%2Dtoys?$cat%5Fthumbs$,,-1
Brand,BoomCo&#8482;,1,BOOMco.&#8482;,,http://s7d2.scene7.com/is/image/Mattel/boomco?$cat%5Fthumbs$,,-1
Brand,Bright Beats&#8482;,1,Bright Beats&#8482;,,http://s7d2.scene7.com/is/image/Mattel/bright%2Dbeats?$cat%5Fthumbs$,,-1
Brand,DC Superhero Girls&#8482;,1,DC Superhero Girls&#8482;,,http://s7d2.scene7.com/is/image/Mattel/dc%2Dsuperhero%2Dgirls%2Dtoys?$cat%5Fthumbs$,,-1
Brand,DC Universe,1,DC Universe&#8482;,,http://s7d2.scene7.com/is/image/Mattel/dc%2Duniverse?$cat%5Fthumbs$,,-1
Brand,Dinotrux,1,Dinotrux,,http://s7d2.scene7.com/is/image/Mattel/dinotrux%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Disney,1,Disney,,http://s7d2.scene7.com/is/image/Mattel/disney%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Disney Cars,1,Disney Cars,,http://s7d2.scene7.com/is/image/Mattel/disney%2Dcars%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Disney Planes,1,Disney Planes,,http://s7d2.scene7.com/is/image/Mattel/disney%2Dplanes%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Dora & Friends&#8482; ,1,Dora & Friends&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/dora%2Dfriends%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Ever After High&#8482;,1,Ever After High&#8482;,,http://s7d2.scene7.com/is/image/Mattel/ever%2Dafter%2Dhigh?$cat%5Fthumbs$,,-1
Brand,Everything Baby,1,Everything Baby,,http://s7d2.scene7.com/is/image/Mattel/everything%2Dbaby?$cat%5Fthumbs$,,-1
Brand,Ghostbusters,1,Ghostbusters&#174;,,http://s7d2.scene7.com/is/image/Mattel/ghostbusters%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Grow-With-Me,1,Grow-With-Me,,http://s7d2.scene7.com/is/image/Mattel/grow%2Dwith%2Dme?$cat%5Fthumbs$,,-1
Brand,Imaginext&#174; ,1,Imaginext&#174; ,,http://s7d2.scene7.com/is/image/Mattel/imaginext?$cat%5Fthumbs$,,-1
Brand,Laugh & Learn&#8482;,1,Laugh & Learn&#8482;,,http://s7d2.scene7.com/is/image/Mattel/laugh%2Dlearn?$cat%5Fthumbs$,,-1
Brand,Little People&#174; ,1,Little People&#174; ,,http://s7d2.scene7.com/is/image/Mattel/little%2Dpeople?$cat%5Fthumbs$,,-1
Brand,Loving Family&#8482; ,1,Loving Family&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/loving%2Dfamily?$cat%5Fthumbs$,,-1
Brand,Marvel,1,Marvel&#174;,,http://s7d2.scene7.com/is/image/Mattel/marvel?$cat%5Fthumbs$,,-1
Brand,Matchbox&#174;,1,Matchbox&#174;,,http://s7d2.scene7.com/is/image/Mattel/matchbox?$cat%5Fthumbs$,,-1
Brand,Mattel Games,1,Mattel Games,,http://s7d2.scene7.com/is/image/Mattel/mattel%2Dgames?$cat%5Fthumbs$,,-1
Brand,Mega Bloks&#174;,1,Mega Bloks&#174;,,http://s7d2.scene7.com/is/image/Mattel/mega%2Dbloks?$cat%5Fthumbs$,,-1
Brand,Mega Bloks&#174; First Builders&#174; ,1,Mega Bloks&#174; First Builders&#174; ,,http://s7d2.scene7.com/is/image/Mattel/mega%2Dblocks?$cat%5Fthumbs$,,-1
Brand,Minecraft,1,Minecraft&#174;,,http://s7d2.scene7.com/is/image/Mattel/minecraft?$cat%5Fthumbs$,,-1
Brand,Monster High&#174;,1,Monster High&#174;,,http://s7d2.scene7.com/is/image/Mattel/monster%2Dhigh?$cat%5Fthumbs$,,-1
Brand,Monster Jam&#174;,1,Monster Jam&#174;,,http://s7d2.scene7.com/is/image/Mattel/hot%2Dwheels%2Dmonster%2Djam?$cat%5Fthumbs$,,-1
Brand,My Mini MixieQ&#8217;s&#8482;,1,My Mini MixieQ&#8217;s&#8482;,,http://s7d2.scene7.com/is/image/Mattel/my%2Dmini%2Dmixieqs?$cat%5Fthumbs$,,-1
Brand,My Password Journal,1,My Password Journal,,http://s7d2.scene7.com/is/image/Mattel/my%2Dpassword%2Djournal?$cat%5Fthumbs$,,-1
Brand,Power Wheels&#174; ,1,Power Wheels&#174; ,,http://s7d2.scene7.com/is/image/Mattel/power%2Dwheels?$cat%5Fthumbs$,,-1
Brand,Rose Art&#174;,1,Rose Art&#174;,,http://s7d2.scene7.com/is/image/Mattel/rose%2Dart?$cat%5Fthumbs$,,-1
Brand,Shakira First Steps collection,1,Shakira First Steps collection,,http://s7d2.scene7.com/is/image/Mattel/shakira%2Dfirst%2Dsteps%2Dcollection?$cat%5Fthumbs$,,-1
Brand,Shimmer and Shine&#8482;,1,Shimmer and Shine&#8482;,,http://s7d2.scene7.com/is/image/Mattel/shimmer%2Dand%2Dshine%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Smart Toy&#174; ,1,Smart Toy&#174; ,,http://s7d2.scene7.com/is/image/Mattel/smart%2Dtoy?$cat%5Fthumbs$,,-1
Brand,Spinnyos&#8482; ,1,Spinnyos&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/spinnyos?$cat%5Fthumbs$,,-1
Brand,Star Wars&#8482;,1,Star Wars&#8482;,,http://s7d2.scene7.com/is/image/Mattel/new%2Dstar%2Dwars%2Dtoys?$cat%5Fthumbs$,,-1
Brand,ThingMaker,1,ThingMaker,,http://s7d2.scene7.com/is/image/Mattel/thingmaker?$cat%5Fthumbs$,,-1
Brand,Think & Learn,1,Think & Learn,,http://s7d2.scene7.com/is/image/Mattel/think%2Dlearn?$cat%5Fthumbs$,,-1
Brand,Thomas & Friends&#8482; ,1,Thomas & Friends&#8482; ,,http://s7d2.scene7.com/is/image/Mattel/thomas%2Dfriends?$cat%5Fthumbs$,,-1
Brand,Toy Story,1,Toy Story,,http://s7d2.scene7.com/is/image/Mattel/toy%2Dstory%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Tyco RC,1,Tyco RC,,http://s7d2.scene7.com/is/image/Mattel/tyco%2Drc?$cat%5Fthumbs$,,-1
Brand,View-Master&#8482;,1,View-Master&#8482;,,http://s7d2.scene7.com/is/image/Mattel/view%2Dmaster?$cat%5Fthumbs$,,-1
Brand,VS Rip Spin Warriors,1,VS Rip Spin Warriors,,http://s7d2.scene7.com/is/image/Mattel/vs%2Drip%2Dspin%2Dwarriors?$cat%5Fthumbs$,,-1
Brand,WWE&#174;,1,WWE&#174;,,http://s7d2.scene7.com/is/image/Mattel/wwe%2Dtoys?$cat%5Fthumbs$,,-1
Brand,Hot Wheels&#174;,1,Hot Wheels&#174;,,http://s7d2.scene7.com/is/image/Mattel/hot%2Dwheels?$cat%5Fthumbs$,,-1
MarketingAge,6-7 years ,1,6-7 years ,,,,-1
MarketingAge,6+10051,1,6+,,,,-1
MarketingAge,7+,1,7+,,,,-1
MarketingAge,4+,1,4+,,,,-1
LegalAge,6+,1,6+,,,,-1
LegalAge,4+,1,4+,,,,-1
MarketingAge,5-7 years,1,5-7 years,,,,-1
MarketingAge,1 - 5Y,1,1 - 5Y,,,,-1
LegalAge,2 - 5Y,1,2 - 5Y,,,,-1
MarketingAge,2 - 5Y,1,2 - 5Y,,,,-1
LegalAge,1 - 5Y,1,1 - 5Y,,,,-1
LegalAge,3 - 8Y,1,3 - 8Y,,,,-1
MarketingAge,3 - 8Y,1,3 - 8Y,,,,-1
LegalAge,18M+,1,18M+,,,,-1
MarketingAge,18M+,1,18M+,,,,-1
MarketingAge,3Y+,1,3Y+,,,,-1
LegalAge,3 - 7Y,1,3 - 7Y,,,,-1
MarketingAge,3 - 7Y,1,3 - 7Y,,,,-1
MarketingAge,6Y+,1,6Y+,,,,-1
MarketingAge,8Y+,1,8Y+,,,,-1
MarketingAge,4Y+,1,4Y+,,,,-1
MarketingAge,6 - 36M,1,6 - 36M,,,,-1
MarketingAge,9M+ ,1,9M+ ,,,,-1
MarketingAge,9M+,1,9M+,,,,-1
LegalAge,3 - 6Y ,1,3 - 6Y ,,,,-1
MarketingAge,3 - 6Y ,1,3 - 6Y ,,,,-1
MarketingAge,3 - 6Y,1,3 - 6Y,,,,-1
LegalAge,3 - 6Y,1,3 - 6Y,,,,-1
LegalAge,1+,1,1+,,,,-1
LegalAge,12 &amp; up10051,1,12 &amp; up,,,,-1
MarketingAge,6-7 years,1,6-7 years,,,,-1
LegalAge,18 - 36M ,1,18 - 36M ,,,,-1
LegalAge,3M+,1,3M+,,,,-1
LegalAge,6 - 36M,1,6 - 36M,,,,-1
LegalAge,9 - 36M,1,9 - 36M,,,,-1
LegalAge,9M+,1,9M+,,,,-1
LegalAge,Birth +,1,Birth +,,,,-1
MarketingAge,1+,1,1+,,,,-1
MarketingAge,18 - 36M,1,18 - 36M,,,,-1
MarketingAge,3M+,1,3M+,,,,-1
MarketingAge,6M+,1,6M+,,,,-1
MarketingAge,Birth +,1,Birth +,,,,-1
CSRAttr,true,1,true,,,,-1
LegalAge,For the adult collector.,1,For the adult collector.,,,,-1
PLAgooglecolor,Lavender,1,Lavender,,,,-1
PLAgooglecolor,Orchid,1,Orchid,,,,-1
PLAgooglecolor,Raspberry,1,Raspberry,,,,-1
CarBodyColor,<strong>Spectraflame purple</strong>,1,<strong>Spectraflame purple</strong>,,,,-1
CarWindowColor,<strong>Light blue-tinted</strong>,1,<strong>Light blue-tinted</strong>,,,,-1
CarInteriorColor,<strong>Pale violet</strong>,1,<strong>Pale violet</strong>,,,,-1
CarBodyColor,<strong>Spectraflame bright orange</strong>,1,<strong>Spectraflame bright orange</strong>,,,,-1
Character,Gabriela,1,Gabriela,,,,-1
FACategory,Girl Accessories,1,Girl Accessories,,,,-1
ClothingCategory,Brown,1,Brown,,,,-1
DollHairColor,Light,1,Light,,,,-1
DollSkinColor,Doll,1,Doll,,,,-1
CarWindowColor,<strong>Violet-tinted</strong>,1,<strong>Violet-tinted</strong>,,,,-1
CarInteriorColor,<strong>Violet</strong>,1,<strong>Violet</strong>,,,,-1
CarBodyColor,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
CarBodyType,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
